year,month,day,dep_time,dep_delay,arr_time,arr_delay,cancelled,carrier,tailnum,flight,origin,dest,air_time,distance,hour,min
2014,1,27,2301,154,243,198,0,EV,N11191,4204,EWR,OKC,262,1325,23,1
2014,1,27,2219,80,30,92,0,EV,N14573,4166,EWR,GSP,110,594,22,19
2014,1,27,2036,21,2211,29,0,EV,N13553,4224,EWR,MKE,123,725,20,36
2014,1,27,723,-12,824,-27,0,EV,N16954,4233,EWR,BTV,39,266,7,23
2014,1,27,1520,0,1744,-10,0,EV,N12967,4377,EWR,JAX,125,820,15,20
2014,1,27,1525,28,1734,39,0,EV,N26549,4381,EWR,DTW,97,488,15,25
2014,1,27,1806,3,2001,-11,0,EV,N36915,4382,EWR,DTW,89,488,18,6
2014,1,27,2052,32,2346,54,0,EV,N16170,4333,EWR,TUL,214,1215,20,52
2014,1,27,633,-2,822,-10,0,EV,N12136,4334,EWR,CMH,86,463,6,33
2014,1,27,816,17,1055,32,0,EV,N34111,4407,EWR,OMA,191,1134,8,16
2014,1,27,1812,54,2034,70,0,EV,N11107,4411,EWR,MEM,177,946,18,12
2014,1,27,812,-5,1135,47,0,EV,N16149,4419,EWR,XNA,213,1131,8,12
2014,1,27,637,-1,759,-8,0,EV,N25134,4422,EWR,PIT,63,319,6,37
2014,1,27,555,-5,735,-10,0,EV,N14204,4424,EWR,RDU,73,416,5,55
2014,1,27,1439,0,1541,-16,0,EV,N13538,4511,EWR,ROC,46,246,14,39
2014,1,27,915,40,1154,39,0,EV,N11535,4388,EWR,JAX,129,820,9,15
2014,1,27,757,117,1023,122,0,EV,N14542,4393,EWR,IND,120,645,7,57
2014,1,27,1357,24,1627,38,0,EV,N22909,4395,EWR,IND,128,645,13,57
2014,1,27,1954,-4,2229,12,0,EV,N21130,4397,EWR,MCI,197,1092,19,54
2014,1,27,2159,30,2245,15,0,EV,N16571,4404,EWR,PVD,30,160,21,59
2014,1,27,1443,44,1538,37,0,EV,N13992,4498,EWR,MHT,36,209,14,43
2014,1,27,1716,107,1900,113,0,EV,N14543,4502,EWR,BNA,143,748,17,16
2014,1,27,1936,21,2049,17,0,EV,N14920,4509,EWR,PWM,47,284,19,36
2014,1,27,1250,161,1408,155,0,EV,N13969,4510,EWR,MKE,123,725,12,50
2014,1,27,1825,41,1959,50,0,EV,N13992,4300,EWR,RIC,60,277,18,25
2014,1,27,716,-3,946,-10,0,EV,N12142,4304,EWR,MSY,186,1167,7,16
2014,1,27,1151,21,1412,24,0,EV,N13978,4445,EWR,IND,124,645,11,51
2014,1,27,557,-3,801,-19,0,EV,N14950,4471,EWR,CLT,92,529,5,57
2014,1,27,1600,35,1725,30,0,EV,N13949,4580,EWR,MKE,126,725,16,0
2014,1,27,1617,37,1723,29,0,EV,N16981,4583,EWR,PWM,44,284,16,17
2014,1,27,1915,0,2124,2,0,EV,N16976,4622,EWR,CLT,101,529,19,15
2014,1,27,757,5,957,19,0,EV,N15983,4548,EWR,RDU,73,416,7,57
2014,1,27,1302,3,1442,2,0,EV,N12563,4552,EWR,GSO,78,445,13,2
2014,1,27,1753,74,1909,71,0,EV,N12569,4564,EWR,ROC,49,246,17,53
2014,1,27,1122,-7,1400,9,0,EV,N14153,4567,EWR,MCI,189,1092,11,22
2014,1,27,1544,34,1737,24,0,EV,N16170,4572,EWR,GSP,101,594,15,44
2014,1,27,1541,8,1746,2,0,EV,N18114,4576,EWR,GRR,104,605,15,41
2014,1,27,1938,258,2137,246,0,EV,N13123,4667,EWR,MSP,154,1008,19,38
2014,1,27,2119,-4,2331,22,0,EV,N14562,4672,EWR,STL,165,872,21,19
2014,1,27,659,0,909,-2,0,EV,N13988,4676,EWR,GRR,110,605,6,59
2014,1,27,1826,41,2039,40,0,EV,N14179,4678,EWR,MSP,157,1008,18,26
2014,1,27,1459,24,1657,32,0,EV,N27200,4596,EWR,STL,154,872,14,59
2014,1,27,1909,39,2102,18,0,EV,N678CA,4877,EWR,DTW,83,488,19,9
2014,1,27,1536,66,1734,53,0,EV,N11127,4535,EWR,MSP,159,1008,15,36
2014,1,27,826,-3,1036,1,0,EV,N15973,4537,EWR,MEM,170,946,8,26
2014,1,27,1940,-7,2219,28,0,EV,N16147,4543,EWR,DSM,202,1017,19,40
2014,1,27,1543,119,1800,128,0,EV,N14960,4687,EWR,CVG,112,569,15,43
2014,1,27,816,6,1015,0,0,EV,N13969,4691,EWR,DAY,99,533,8,16
2014,1,27,2113,33,2256,31,0,EV,N11535,4702,EWR,GSO,84,445,21,13
2014,1,27,1840,95,2129,105,0,EV,N12540,4705,EWR,ATL,135,746,18,40
2014,1,27,1519,326,1726,326,0,EV,N13979,4714,EWR,CLT,103,529,15,19
2014,1,27,1129,30,1230,17,0,EV,N16170,4633,EWR,BTV,41,266,11,29
2014,1,27,916,62,1128,56,0,EV,N22909,4638,EWR,CVG,110,569,9,16
2014,1,27,1448,-11,1538,-41,0,EV,N884AS,4989,LGA,MHT,31,195,14,48
2014,1,27,1042,-3,1204,3,0,EV,N977EV,5067,LGA,MHT,36,195,10,42
2014,1,27,636,6,807,-11,0,EV,N744EV,5069,LGA,PIT,64,335,6,36
2014,1,27,1453,53,1647,25,0,EV,N722EV,4978,LGA,CLT,97,544,14,53
2014,1,27,2022,-8,2238,18,0,EV,N748EV,5038,LGA,BHM,145,866,20,22
2014,1,27,1915,-15,2209,14,0,EV,N884AS,5041,LGA,CAE,109,617,19,15
2014,1,27,2315,113,26,91,0,EV,N718EV,5048,LGA,RIC,57,292,23,15
2014,1,27,1600,0,1816,24,0,EV,N600QX,5049,LGA,BNA,138,764,16,0
2014,1,27,1126,16,1408,20,0,EV,N14905,4679,EWR,JAX,126,820,11,26
2014,1,27,1116,-4,1221,-32,0,EV,N740EV,5337,LGA,ROC,45,254,11,16
2014,1,27,1418,19,1544,5,0,EV,N614QX,5339,LGA,MSN,131,812,14,18
2014,1,27,2245,50,2359,39,0,EV,N614QX,5311,LGA,BGR,52,378,22,45
2014,1,27,1537,23,1731,31,0,EV,N748EV,5383,LGA,RIC,62,292,15,37
2014,1,27,814,-6,1022,-24,0,EV,N391CA,5395,LGA,CLT,93,544,8,14
2014,1,27,1502,101,1717,115,0,EV,N605QX,5409,LGA,CMH,86,479,15,2
2014,1,27,658,-2,841,-15,0,EV,N741EV,5475,LGA,CLE,76,419,6,58
2014,1,27,1200,0,1358,3,0,EV,N718EV,5417,LGA,CLE,66,419,12,0
2014,1,27,1020,240,1217,232,0,EV,N695CA,5517,EWR,MSP,154,1008,10,20
2014,1,27,1826,101,2029,99,0,EV,N136EV,5519,EWR,DTW,83,488,18,26
2014,1,27,1046,-7,1251,-21,0,EV,N604QX,5525,LGA,GRR,103,618,10,46
2014,1,27,2056,126,2136,103,0,EV,N26545,5675,EWR,BDL,22,116,20,56
2014,1,27,2004,124,2217,120,0,EV,N15910,5678,EWR,CVG,114,569,20,4
2014,1,27,2217,94,30,99,0,EV,N15574,5813,EWR,CVG,113,569,22,17
2014,1,27,1041,61,1146,33,0,EV,N722EV,5286,LGA,BTV,41,258,10,41
2014,1,27,2145,105,2312,88,0,EV,N611QX,5287,LGA,MSN,121,812,21,45
2014,1,27,1544,6,1722,1,0,EV,N740EV,5293,LGA,ORF,55,296,15,44
2014,1,27,2019,-11,2303,2,0,EV,N391CA,5298,LGA,OMA,182,1148,20,19
2014,1,27,1729,29,2005,65,0,EV,N718EV,5299,LGA,CLE,76,419,17,29
2014,1,27,928,-2,1039,-17,0,EV,N605QX,5446,LGA,SYR,41,198,9,28
2014,1,27,902,-3,1128,-16,0,EV,N600QX,5447,LGA,SAV,106,722,9,2
2014,1,27,832,22,1012,11,0,EV,N614QX,5463,LGA,BNA,127,764,8,32
2014,1,27,854,14,1024,13,0,EV,N13538,5846,EWR,RIC,60,277,8,54
2014,1,27,1916,-16,2120,27,0,EV,N835AS,5769,LGA,IAD,55,229,19,16
2014,1,27,2349,114,34,96,0,EV,N22909,5822,EWR,ALB,26,143,23,49
2014,1,27,2204,-1,2303,-12,0,EV,N14907,5823,EWR,MHT,37,209,22,4
2014,1,27,601,-4,724,-3,0,EV,N13997,5940,LGA,IAD,59,229,6,1
2014,1,27,1425,77,1550,86,0,EV,N13958,6054,EWR,IAD,58,212,14,25
2014,1,27,2244,24,2344,11,0,EV,N12567,6030,EWR,SYR,37,195,22,44
2014,1,27,950,-5,1133,2,0,FL,N940AT,201,LGA,CAK,74,397,9,50
2014,1,27,2051,16,2254,43,0,FL,N980AT,402,LGA,CAK,74,397,20,51
2014,1,27,1422,-3,1650,-20,0,FL,N944AT,425,LGA,ATL,124,762,14,22
2014,1,27,914,4,1135,-20,0,FL,N950AT,924,LGA,ATL,117,762,9,14
2014,1,27,1138,-2,1408,-17,0,FL,N949AT,965,LGA,ATL,124,762,11,38
2014,1,27,1919,-20,2224,0,0,FL,N972AT,981,LGA,ATL,127,762,19,19
2014,1,27,1751,22,2105,51,0,FL,N920AT,1516,LGA,ATL,127,762,17,51
2014,1,27,905,5,1543,33,0,HA,N381HA,51,JFK,HNL,666,4983,9,5
2014,1,27,1317,-3,1524,4,0,MQ,N525MQ,2789,LGA,CLT,99,544,13,17
2014,1,27,1515,0,1721,1,0,MQ,N637MQ,2793,JFK,CMH,89,483,15,15
2014,1,27,843,-7,1044,4,0,MQ,N530MQ,2809,LGA,STL,156,888,8,43
2014,1,27,626,-4,827,-3,0,MQ,N542MQ,2810,LGA,DTW,90,502,6,26
2014,1,27,1611,76,1814,79,0,MQ,N645MQ,2815,JFK,CLE,88,425,16,11
2014,1,27,1812,-3,2053,48,0,MQ,N507MQ,2839,LGA,STL,155,888,18,12
2014,1,27,1708,-7,1840,-10,0,MQ,N623MQ,2949,JFK,BNA,135,765,17,8
2014,1,27,1140,15,1330,15,0,MQ,N3AEMQ,2876,LGA,STL,147,888,11,40
2014,1,27,1536,-9,1841,31,0,MQ,N655MQ,2963,JFK,CVG,111,589,15,36
2014,1,27,739,-6,1036,-4,0,MQ,N543MQ,3066,JFK,TPA,153,1005,7,39
2014,1,27,1452,-8,1752,-13,0,MQ,N543MQ,3072,JFK,TPA,151,1005,14,52
2014,1,27,1627,-8,1740,-15,0,MQ,N695MQ,3044,JFK,BWI,43,184,16,27
2014,1,27,2117,37,2324,38,0,EV,N27200,4348,EWR,MSP,157,1008,21,17
2014,1,27,1755,90,2011,94,0,EV,N18557,4352,EWR,CVG,112,569,17,55
2014,1,27,2120,91,2350,105,0,EV,N13989,4361,EWR,TYS,121,631,21,20
2014,1,27,801,-7,1057,18,0,EV,N13123,4364,EWR,MCI,197,1092,8,1
2014,1,27,1220,-5,1419,5,0,EV,N13124,4368,EWR,CMH,87,463,12,20
2014,1,27,1512,12,1810,30,0,MQ,N679MQ,3202,JFK,IND,143,665,15,12
2014,1,27,1634,-6,1808,-12,0,MQ,N663MQ,3216,JFK,ORF,60,290,16,34
2014,1,27,1239,99,1346,96,0,MQ,N502MQ,3230,JFK,DCA,46,213,12,39
2014,1,27,1524,9,1717,12,0,MQ,N933MQ,3231,JFK,PIT,79,340,15,24
2014,1,27,1620,5,1823,23,0,MQ,N508MQ,3301,LGA,RDU,70,431,16,20
2014,1,27,1323,-7,1455,-20,0,MQ,N845MQ,3305,LGA,RDU,76,431,13,23
2014,1,27,1137,2,1349,19,0,MQ,N508MQ,3281,LGA,CMH,85,479,11,37
2014,1,27,835,0,1041,1,0,MQ,N856MQ,3407,LGA,CMH,91,479,8,35
2014,1,27,1625,-5,1945,40,0,MQ,N542MQ,3357,LGA,ATL,132,762,16,25
2014,1,27,1511,16,1711,21,0,MQ,N826MQ,3359,JFK,RDU,82,427,15,11
2014,1,27,1218,-7,1403,-2,0,MQ,N843MQ,3361,JFK,RDU,78,427,12,18
2014,1,27,1651,-9,1811,-14,0,MQ,N843MQ,3365,JFK,DCA,58,213,16,51
2014,1,27,848,-7,1001,-14,0,MQ,N843MQ,3370,JFK,DCA,49,213,8,48
2014,1,27,2015,30,2200,30,0,MQ,N826MQ,3374,JFK,RDU,81,427,20,15
2014,1,27,2059,-1,2328,28,0,MQ,N523MQ,3384,LGA,CLT,97,544,20,59
2014,1,27,1210,10,1330,15,0,MQ,N808MQ,3386,JFK,DCA,58,213,12,10
2014,1,27,1557,62,1850,120,0,MQ,N501MQ,3391,LGA,CMH,96,479,15,57
2014,1,27,1227,22,1354,4,0,MQ,N9EAMQ,3404,LGA,RDU,72,431,12,27
2014,1,27,2028,-2,2313,13,0,MQ,N5PBMQ,3473,LGA,ATL,125,762,20,28
2014,1,27,850,-5,1047,-13,0,MQ,N6EAMQ,3478,LGA,DTW,87,502,8,50
2014,1,27,1550,30,1812,67,0,MQ,N820MQ,3416,LGA,RDU,77,431,15,50
2014,1,27,1008,-7,1338,-4,0,US,N648AW,604,EWR,PHX,314,2133,10,8
2014,1,27,1622,-8,2016,2,0,US,N534UW,671,JFK,PHX,317,2153,16,22
2014,1,27,1026,-4,1415,6,0,US,N551UW,679,JFK,PHX,326,2153,10,26
2014,1,27,1640,10,2002,1,0,US,N660AW,681,EWR,PHX,300,2133,16,40
2014,1,27,1357,8,1748,38,0,US,N654AW,686,EWR,PHX,332,2133,13,57
2014,1,27,1150,-10,1347,-16,0,US,N174US,725,JFK,CLT,94,541,11,50
2014,1,27,1534,-8,1746,-4,0,US,N742PS,765,LGA,CLT,95,544,15,34
2014,1,27,1311,-4,1505,-3,0,US,N190UW,802,EWR,CLT,94,529,13,11
2014,1,27,606,-9,805,-18,0,US,N152UW,840,JFK,CLT,91,541,6,6
2014,1,27,1002,-8,1203,-14,0,US,N537UW,893,JFK,CLT,91,541,10,2
2014,1,27,1705,0,1954,41,0,US,N153UW,894,LGA,CLT,96,544,17,5
2014,1,27,626,-4,828,-11,0,US,N162UW,1709,EWR,CLT,90,529,6,26
2014,1,27,1034,29,1222,7,0,US,N756US,1711,LGA,CLT,91,544,10,34
2014,1,27,752,-7,956,-6,0,US,N191UW,1735,LGA,CLT,94,544,7,52
2014,1,27,1020,-5,1211,-13,0,US,N568UW,1745,EWR,CLT,88,529,10,20
2014,1,27,1550,15,1739,44,0,US,N954UW,1775,LGA,PHL,36,96,15,50
2014,1,27,1246,-9,1442,-18,0,US,N150UW,1791,LGA,CLT,95,544,12,46
2014,1,27,1336,-5,1538,-12,0,US,N717UW,1802,JFK,CLT,98,541,13,36
2014,1,27,841,18,1047,11,0,US,N163US,1831,JFK,CLT,90,541,8,41
2014,1,27,1117,-13,1328,-6,0,US,N195UW,1892,LGA,CLT,92,544,11,17
2014,1,27,454,-6,631,-20,0,US,N565UW,1895,EWR,CLT,83,529,4,54
2014,1,27,553,-7,636,-22,0,US,N959UW,1909,LGA,PHL,31,96,5,53
2014,1,27,624,-6,825,-19,0,US,N187US,1946,LGA,CLT,94,544,6,24
2014,1,27,609,-6,812,-10,0,US,N543UW,1989,EWR,CLT,88,529,6,9
2014,1,27,1446,-4,1709,17,0,US,N198UW,1995,LGA,CLT,97,544,14,46
2014,1,27,1459,0,1650,-4,0,US,N439US,2043,EWR,CLT,89,529,14,59
2014,1,27,835,-8,1034,-21,0,US,N749US,2071,LGA,CLT,95,544,8,35
2014,1,27,553,-7,654,-9,0,US,N701UW,2134,LGA,BOS,38,184,5,53
2014,1,27,655,-5,757,-11,0,US,N945UW,2136,LGA,BOS,43,184,6,55
2014,1,27,753,-7,853,-14,0,US,N950UW,2138,LGA,BOS,40,184,7,53
2014,1,27,845,-15,1000,-18,0,US,N958UW,2140,LGA,BOS,41,184,8,45
2014,1,27,949,-11,1048,-21,0,US,N965UW,2142,LGA,BOS,39,184,9,49
2014,1,27,1055,-5,1205,-2,0,US,N945UW,2144,LGA,BOS,39,184,10,55
2014,1,27,1155,-5,1300,-8,0,US,N958UW,2146,LGA,BOS,37,184,11,55
2014,1,27,1352,-8,1453,-11,0,US,N965UW,2150,LGA,BOS,47,184,13,52
2014,1,27,1454,-6,1639,31,0,US,N945UW,2152,LGA,BOS,32,184,14,54
2014,1,27,1607,7,1730,15,0,US,N958UW,2154,LGA,BOS,35,184,16,7
2014,1,27,1701,1,1819,4,0,US,N956UW,2156,LGA,BOS,36,184,17,1
2014,1,27,1748,-12,1940,28,0,US,N955UW,2158,LGA,BOS,35,184,17,48
2014,1,27,1851,-9,2018,7,0,US,N945UW,2160,LGA,BOS,34,184,18,51
2014,1,27,1959,-1,2129,15,0,US,N958UW,2162,LGA,BOS,34,184,19,59
2014,1,27,551,-9,659,0,0,US,N762US,2167,LGA,DCA,43,214,5,51
2014,1,27,656,-4,804,-6,0,US,N708UW,2169,LGA,DCA,49,214,6,56
2014,1,27,755,-5,919,1,0,US,N722US,2171,LGA,DCA,53,214,7,55
2014,1,27,849,-11,1052,28,0,US,N741UW,2173,LGA,DCA,55,214,8,49
2014,1,27,952,-8,1104,-16,0,US,N762US,2175,LGA,DCA,49,214,9,52
2014,1,27,1055,-5,1208,-5,0,US,N708UW,2177,LGA,DCA,51,214,10,55
2014,1,27,1154,-6,1303,-11,0,US,N722US,2179,LGA,DCA,47,214,11,54
2014,1,27,1251,-9,1359,-14,0,US,N741UW,2181,LGA,DCA,52,214,12,51
2014,1,27,1354,-6,1506,-6,0,US,N762US,2183,LGA,DCA,54,214,13,54
2014,1,27,1453,-7,1649,30,0,US,N708UW,2185,LGA,DCA,53,214,14,53
2014,1,27,1556,-4,1739,18,0,US,N722US,2187,LGA,DCA,52,214,15,56
2014,1,27,1659,-1,1901,41,0,US,N741UW,2189,LGA,DCA,59,214,16,59
2014,1,27,1801,1,2002,43,0,US,N762US,2191,LGA,DCA,55,214,18,1
2014,1,27,1906,6,2106,49,0,US,N708UW,2193,LGA,DCA,61,214,19,6
2014,1,27,1955,-5,2151,31,0,US,N722US,2195,LGA,DCA,54,214,19,55
2014,1,27,2113,13,2252,37,0,US,N741UW,2197,LGA,DCA,55,214,21,13
2014,1,27,818,-5,1025,-1,0,US,N647AW,409,EWR,CLT,87,529,8,18
2014,1,27,1307,-8,1657,2,0,US,N602AW,456,JFK,PHX,324,2153,13,7
2014,1,27,725,-5,1107,-8,0,VX,N848VA,11,JFK,SFO,370,2586,7,25
2014,1,27,859,-6,1216,-14,0,VX,N852VA,161,EWR,LAX,347,2454,8,59
2014,1,27,1257,-3,1611,-4,0,VX,N634VA,165,EWR,LAX,356,2454,12,57
2014,1,27,1719,-10,2030,-25,0,VX,N626VA,169,EWR,LAX,343,2454,17,19
2014,1,27,717,-13,1042,-28,0,VX,N854VA,183,EWR,SFO,366,2565,7,17
2014,1,27,1022,-8,1346,-24,0,VX,N629VA,187,EWR,SFO,365,2565,10,22
2014,1,27,1725,-4,2059,-21,0,VX,N640VA,193,EWR,SFO,369,2565,17,25
2014,1,27,1028,-2,1354,-16,0,VX,N636VA,23,JFK,SFO,361,2586,10,28
2014,1,27,933,-2,1222,-13,0,VX,N836VA,251,JFK,LAS,324,2248,9,33
2014,1,27,1624,-6,1954,-26,0,VX,N853VA,27,JFK,SFO,365,2586,16,24
2014,1,27,1847,-3,2215,-20,0,VX,N631VA,29,JFK,SFO,363,2586,18,47
2014,1,27,653,-7,1017,-13,0,VX,N630VA,399,JFK,LAX,355,2475,6,53
2014,1,27,915,0,1236,-9,0,VX,N632VA,407,JFK,LAX,344,2475,9,15
2014,1,27,1300,0,1625,5,0,VX,N639VA,411,JFK,LAX,357,2475,13,0
2014,1,27,1656,1,2020,-5,0,VX,N628VA,413,JFK,LAX,354,2475,16,56
2014,1,27,2018,3,2328,-12,0,VX,N855VA,415,JFK,LAX,340,2475,20,18
2014,1,27,921,-4,1243,-17,0,WN,N798SW,3045,EWR,AUS,241,1504,9,21
2014,1,27,1314,-1,1439,-11,0,WN,N771SA,1,EWR,BNA,127,748,13,14
2014,1,27,719,4,843,-17,0,WN,N433LV,2858,EWR,BNA,123,748,7,19
2014,1,27,1209,-6,1445,0,0,WN,N423WN,557,EWR,DEN,247,1605,12,9
2014,1,27,1615,40,1856,51,0,WN,N955WN,603,EWR,DEN,251,1605,16,15
2014,1,27,1254,-1,1603,-7,0,WN,N441WN,198,EWR,HOU,231,1411,12,54
2014,1,27,1750,65,2107,72,0,WN,N474WN,605,EWR,HOU,227,1411,17,50
2014,1,27,552,-8,850,-25,0,WN,N459WN,3303,EWR,HOU,216,1411,5,52
2014,1,27,559,-6,724,-6,0,WN,N263WN,660,EWR,MDW,121,711,5,59
2014,1,27,2027,-3,2148,-17,0,WN,N951WN,3846,EWR,MDW,121,711,20,27
2014,1,27,753,-2,914,-11,0,WN,N909WN,3926,EWR,MDW,119,711,7,53
2014,1,27,1201,1,1319,-1,0,WN,N448WN,4916,EWR,MDW,121,711,12,1
2014,1,27,1814,-1,2110,-5,0,WN,N380SW,3226,EWR,MSY,206,1167,18,14
2014,1,27,1544,114,1914,104,0,WN,N460WN,1794,EWR,PHX,315,2133,15,44
2014,1,27,658,-2,848,3,0,WN,N441WN,713,EWR,STL,146,872,6,58
2014,1,27,1804,39,2000,45,0,WN,N278WN,3032,EWR,STL,153,872,18,4
2014,1,27,555,-5,805,-40,0,WN,N203WN,2508,LGA,ATL,117,762,5,55
2014,1,27,1135,-5,1306,-14,0,WN,N799SW,1873,LGA,BNA,128,764,11,35
2014,1,27,1717,12,1939,59,0,WN,N900WN,3945,LGA,BNA,137,764,17,17
2014,1,27,1058,-2,1331,1,0,WN,N477WN,204,LGA,DEN,250,1620,10,58
2014,1,27,1708,23,2027,67,0,WN,N261WN,354,LGA,DEN,256,1620,17,8
2014,1,27,1610,20,2001,46,0,WN,N435WN,189,LGA,HOU,238,1428,16,10
2014,1,27,726,-4,1031,-19,0,WN,N243WN,763,LGA,HOU,226,1428,7,26
2014,1,27,1349,-1,1522,7,0,WN,N797MX,3,LGA,MDW,127,725,13,49
2014,1,27,1152,-3,1320,-5,0,WN,N410WN,792,LGA,MDW,122,725,11,52
2014,1,27,619,-1,745,-10,0,WN,N8601C,2152,LGA,MDW,129,725,6,19
2014,1,27,1653,18,1855,45,0,WN,N761RR,3164,LGA,MDW,123,725,16,53
2014,1,27,948,3,1117,2,0,WN,N906WN,3333,LGA,MDW,120,725,9,48
2014,1,27,2103,28,2253,43,0,WN,N432WN,3335,LGA,MDW,120,725,21,3
2014,1,27,1002,12,1124,4,0,WN,N769SW,2224,LGA,MKE,117,738,10,2
2014,1,27,1300,10,1417,2,0,WN,N497WN,3337,LGA,MKE,119,738,13,0
2014,1,27,1806,6,2040,35,0,WN,N768SW,809,LGA,STL,150,888,18,6
2014,1,27,727,17,930,30,0,WN,N770SA,3042,LGA,STL,160,888,7,27
2014,1,27,1239,-1,1426,-4,0,WN,N217JC,4570,LGA,STL,150,888,12,39
2014,1,27,834,-6,1052,-23,0,MQ,N514MQ,3419,LGA,ATL,116,762,8,34
2014,1,27,1454,-1,1610,-15,0,MQ,N534MQ,3425,JFK,DCA,52,213,14,54
2014,1,27,903,34,1038,34,0,MQ,N8EGMQ,3433,LGA,BNA,123,764,9,3
2014,1,27,1753,-7,2035,60,0,MQ,N845MQ,3486,LGA,BNA,147,764,17,53
2014,1,27,1726,-4,2016,61,0,MQ,N0EGMQ,3501,LGA,RDU,85,431,17,26
2014,1,27,1920,-10,2113,-2,0,MQ,N534MQ,3535,JFK,CMH,88,483,19,20
2014,1,27,701,-4,932,2,0,MQ,N5PBMQ,3547,LGA,XNA,181,1147,7,1
2014,1,27,609,-6,849,4,0,MQ,N507MQ,3550,LGA,ATL,122,762,6,9
2014,1,27,1500,-10,1811,36,0,MQ,N539MQ,3553,LGA,XNA,189,1147,15,0
2014,1,27,1750,-10,2047,52,0,MQ,N3AEMQ,3526,LGA,CMH,91,479,17,50
2014,1,27,1715,5,1941,31,0,MQ,N851MQ,3530,LGA,DTW,90,502,17,15
2014,1,27,754,-6,922,-18,0,MQ,N539MQ,3531,LGA,RDU,73,431,7,54
2014,1,27,629,-1,832,2,0,MQ,N525MQ,3599,LGA,MSP,155,1020,6,29
2014,1,27,2121,91,2339,109,0,MQ,N501MQ,3603,LGA,DTW,86,502,21,21
2014,1,27,1023,-7,1205,10,0,MQ,N503MQ,3611,EWR,ORD,124,719,10,23
2014,1,27,1150,-10,1344,-16,0,MQ,N1EAMQ,3616,LGA,MSP,144,1020,11,50
2014,1,27,2125,-5,2230,-15,0,MQ,N843MQ,3621,JFK,DCA,50,213,21,25
2014,1,27,1133,38,1331,41,0,MQ,N542MQ,3689,LGA,DTW,90,502,11,33
2014,1,27,1231,11,1403,13,0,MQ,N800MQ,3461,LGA,BNA,136,764,12,31
2014,1,27,804,-6,941,-9,0,MQ,N808MQ,3465,JFK,RDU,79,427,8,4
2014,1,27,1122,62,1303,58,0,MQ,N501MQ,3466,LGA,RDU,75,431,11,22
2014,1,27,855,-10,1058,-12,0,MQ,N517MQ,3565,LGA,CLT,87,544,8,55
2014,1,27,1921,-9,2213,43,0,MQ,N808MQ,3573,LGA,CMH,97,479,19,21
2014,1,27,1439,14,1627,2,0,MQ,N8EGMQ,3588,LGA,MSP,150,1020,14,39
2014,1,27,1851,-4,2111,36,0,MQ,N1EAMQ,3591,LGA,RDU,81,431,18,51
2014,1,27,1149,114,1412,102,0,MQ,N0EGMQ,3644,LGA,ATL,119,762,11,49
2014,1,27,2046,-14,2256,31,0,MQ,N528MQ,3660,LGA,BNA,134,764,20,46
2014,1,27,1459,-1,1738,8,0,MQ,N523MQ,3669,LGA,ATL,125,762,14,59
2014,1,27,1213,-2,1436,-9,0,MQ,N507MQ,3670,LGA,ATL,118,762,12,13
2014,1,27,1902,12,2115,45,0,MQ,N525MQ,3674,LGA,CLE,75,419,19,2
2014,1,27,1006,-4,1156,11,0,MQ,N838MQ,3675,LGA,BNA,138,764,10,6
2014,1,27,1631,6,1806,11,0,MQ,N500MQ,3748,EWR,ORD,119,719,16,31
2014,1,27,2031,-9,2245,25,0,MQ,N838MQ,3257,LGA,RDU,82,431,20,31
2014,1,27,1419,20,1605,11,0,MQ,N517MQ,3340,LGA,DTW,83,502,14,19
2014,1,27,1632,32,1848,78,0,MQ,N6EAMQ,3734,LGA,BNA,138,764,16,32
2014,1,27,947,-12,1055,-28,0,EV,N835AS,5711,JFK,IAD,51,228,9,47
2014,1,27,1416,-7,1534,-11,0,EV,N835AS,5712,JFK,IAD,57,228,14,16
2014,1,27,1755,201,2001,236,0,EV,N834AS,5713,LGA,IAD,58,229,17,55
2014,1,27,2013,39,2132,35,0,EV,N820AS,5714,JFK,IAD,55,228,20,13
2014,1,27,553,-7,718,-2,0,EV,N828AS,5716,JFK,IAD,51,228,5,53
2014,1,27,1052,40,1207,30,0,EV,N833AS,5736,LGA,IAD,55,229,10,52
2014,1,27,1841,72,2141,101,0,F9,N211FR,143,LGA,DEN,239,1620,18,41
2014,1,27,1446,-4,1708,18,0,MQ,N5PBMQ,3199,LGA,CLT,98,544,14,46
2014,1,27,921,-1,1227,-9,0,UA,N487UA,446,EWR,MIA,152,1085,9,21
2014,1,27,1254,0,1548,-16,0,UA,N470UA,451,LGA,IAH,217,1416,12,54
2014,1,27,955,-14,1305,-21,0,UA,N841UA,461,LGA,IAH,215,1416,9,55
2014,1,27,1741,42,2031,7,0,UA,N838UA,470,EWR,SNA,326,2434,17,41
2014,1,27,1426,45,1728,50,0,UA,N846UA,472,EWR,DFW,220,1372,14,26
2014,1,27,825,35,1120,12,0,UA,N466UA,482,EWR,FLL,150,1065,8,25
2014,1,27,1211,1,1522,12,0,UA,N434UA,488,EWR,IAH,219,1400,12,11
2014,1,27,1023,-3,1319,-17,0,UA,N414UA,496,EWR,FLL,156,1065,10,23
2014,1,27,858,-2,1221,-12,0,UA,N848UA,497,EWR,SFO,359,2565,8,58
2014,1,27,1928,120,2228,146,0,UA,N569UA,509,LGA,DEN,244,1620,19,28
